ID;default payment next month;PAY_AMT6;PAY_AMT5;PAY_AMT4;PAY_AMT3;PAY_AMT2;PAY_AMT1;BILL_AMT6;BILL_AMT5;BILL_AMT4;BILL_AMT3;BILL_AMT2;BILL_AMT1;PAY_6;PAY_5;PAY_4;PAY_3;PAY_2;PAY_0;AGE;MARRIAGE;EDUCATION;SEX;LIMIT_BAL
17145;0;22212;10000;11130;7432;9570;8984;15382;11130;7426;9558;8984;6618;0;-1;-1;-1;-1;0;28;2;1;2;500000
17146;0;4400;4600;4300;5900;5900;5800;125140;124170;125283;125319;122730;124573;0;0;0;0;0;0;27;2;1;2;160000
17147;1;0;0;0;0;0;0;0;0;0;0;0;5560;-2;-2;-2;-2;-2;-2;27;1;2;2;150000
17148;0;23999;0;5000;5000;0;4747;21680;56416;51616;48308;49363;45373;0;0;0;2;0;0;27;2;2;2;60000
17149;0;0;1000;400;2000;3000;0;22767;22274;22538;21186;18492;19096;2;2;2;2;2;1;27;2;1;2;50000
17150;0;1632;390;1000;1000;2032;836;390;1490;2150;2032;836;6031;-1;0;0;-1;-1;0;27;1;1;2;10000
17151;0;470;467;452;1507;1195;1500;12869;12606;12661;11349;10631;9598;0;0;0;0;0;0;28;2;1;2;140000
17152;0;800;1100;100;3000;6000;3800;1079;2958;106060;107685;105872;112106;-1;0;0;0;0;0;30;2;1;2;180000
17153;0;60308;20074;141;3481;4026;10005;73789;82476;93369;93742;92286;85666;0;0;0;0;0;0;28;2;1;2;260000
17154;1;7787;3285;4200;0;4000;6000;169533;87112;85188;87510;85753;81701;0;0;2;2;2;3;27;1;2;2;90000
17155;1;270;393;400;1600;0;3100;19627;19630;20086;19658;20271;18985;0;0;0;2;2;2;29;1;2;2;20000
17156;1;0;1600;0;1100;2405;0;12270;11006;11485;10862;8601;8893;2;2;2;2;2;3;26;1;3;2;30000
17157;0;57258;47222;49587;33850;107382;30336;44744;49354;33694;106030;30165;62364;-2;-2;-2;-2;-2;-2;26;2;2;2;420000
17158;0;326;326;326;326;326;326;326;326;326;326;326;326;-2;-2;-2;-2;-2;-2;27;2;2;2;230000
17159;0;1518;1735;1686;7763;15678;2852;48034;47850;58919;60630;55282;59694;0;0;0;0;0;0;28;1;2;2;90000
17160;1;4000;5134;3800;6800;16;7800;116243;122362;161573;167095;174134;170646;0;0;0;2;2;2;27;1;2;2;210000
17161;0;8000;4000;5000;5000;4000;4000;86184;83695;80957;77867;75691;73521;0;0;0;0;0;0;27;2;2;2;230000
17162;0;1500;3000;2023;3006;5000;4000;36210;56016;79030;78351;74564;85841;0;0;0;0;0;0;30;2;2;2;100000
17163;0;0;0;700;0;0;5170;700;700;0;0;17000;12304;0;-1;-2;0;0;0;30;1;3;2;20000
17164;0;1000;1000;3000;2000;1400;1500;19350;20130;19777;20196;20293;20288;0;0;0;0;0;0;27;2;3;2;20000
17165;0;1746;0;914;20000;1971;1588;45694;45694;45180;36343;36206;35199;0;0;0;0;0;-1;28;2;3;2;150000
17166;0;5000;5000;0;2000;2000;1200;19068;14339;14874;13093;11288;10265;0;2;0;0;0;-1;29;2;1;2;180000
17167;0;1000;1000;721;1506;1640;1333;17334;16694;16479;19669;18362;17921;0;0;0;0;0;0;26;2;1;2;20000
17168;0;2511;3626;0;0;10;6630;3617;-9;-9;2173;21870;18641;-1;-2;2;2;0;0;27;2;1;2;280000
17169;0;163;199;192;1203;2485;2569;7137;6991;7002;49284;48368;46879;0;0;0;0;0;0;26;2;3;2;50000
17170;0;1136;1200;1500;3000;2000;1700;28351;27748;26999;25230;26708;35988;0;0;0;0;0;0;26;2;3;2;50000
17171;0;538;537;0;2519;1462;1130;10779;10561;11032;8975;7643;6631;0;2;0;0;0;0;26;2;2;2;100000
17172;0;420;410;400;1300;1257;0;7267;7120;6984;5941;4922;5150;0;0;0;0;2;1;27;2;2;2;10000
17173;0;2087;2718;2964;3199;3471;3327;65479;71330;70198;74030;83206;85822;0;0;0;0;0;0;27;2;1;2;90000
17174;0;0;690;980;4484;219;573;690;980;4479;214;573;1914;-1;-1;-1;-1;-1;-1;29;2;1;2;120000
17175;1;5000;5000;5404;8065;0;11783;125960;177663;246649;252087;258503;252354;0;0;0;2;2;2;29;2;2;2;250000
17176;0;10909;2702;3155;6411;5028;0;2702;3125;3596;2331;-897;9418;-1;-1;-1;-1;-1;-1;29;2;1;2;180000
17177;0;6883;6711;6600;8568;7360;7280;190735;192735;196308;200654;205458;209234;0;0;0;0;0;0;29;2;2;2;350000
17178;0;37895;0;3394;0;0;0;3244;3394;0;0;0;1242;2;-1;-2;-2;-2;-2;31;2;2;2;250000
17179;0;3000;3000;3000;7981;30000;6029;63150;71519;88467;104440;95224;100064;0;0;0;0;0;0;29;1;2;2;140000
17180;1;4696;5000;1337;39685;780;390;41303;40109;39685;390;390;390;0;0;-1;-1;-1;-1;28;2;1;2;50000
17181;1;23747;3000;0;6000;0;5000;110635;145015;147115;143225;147384;145096;0;0;0;2;2;2;28;2;1;2;150000
17182;0;0;0;0;0;0;2000;0;0;0;0;1770;4122;-2;-2;-2;-1;-1;0;28;2;1;2;160000
17183;0;5017;1060;8020;12015;15430;5026;37101;43089;42816;37414;28037;29974;0;0;0;0;0;0;28;1;3;2;130000
17184;0;30000;6000;7000;6000;5000;4500;98797;106263;102801;99835;97594;95878;0;0;0;0;0;0;26;1;2;2;340000
17185;0;15000;20000;10000;5000;5000;2000;55272;35997;26842;22248;17880;16150;0;0;0;0;0;0;26;2;2;2;260000
17186;0;1000;1000;1100;1750;1800;1700;26990;26567;26200;25171;28276;38920;0;0;0;0;0;0;26;2;1;2;110000
17187;0;1000;500;1000;2000;1500;2000;1466;4899;7859;6181;8856;7191;0;0;0;0;0;0;29;2;1;2;400000
17188;0;2000;3600;0;1600;4100;1700;46646;43763;44784;44205;40783;40048;2;2;2;0;0;0;29;2;1;2;70000
17189;1;480;435;0;0;86;0;11500;12019;12888;13403;13815;14320;0;2;3;4;5;-1;31;1;3;2;20000
17190;1;2000;16000;0;2331;1304;0;35160;19487;20108;18081;17361;17942;0;2;0;0;2;2;28;1;2;2;60000
17191;0;6300;2800;0;2300;2800;4600;60155;58453;60013;59271;57988;54313;0;2;2;2;2;2;29;2;1;2;80000
17192;0;4000;15500;3241;4005;5500;3872;125353;111279;109374;108229;104014;101425;0;0;0;0;0;2;31;1;2;2;150000
17193;0;30966;5548;27761;1200;21321;37465;21715;27761;7422;21244;37303;9383;0;-1;0;-1;-1;-1;29;2;5;2;200000
17194;1;1152;31775;316;316;316;31895;31775;316;316;316;31895;316;-1;-1;-1;-1;-1;-1;29;2;1;2;110000
17195;0;3020;1000;5000;2109;1500;10000;12836;18345;31126;56033;359672;371724;0;0;0;0;0;0;29;2;2;2;450000
17196;0;352;345;16903;400;8004;5004;17248;16903;400;24010;23075;21898;0;-1;-1;0;0;0;29;2;2;2;160000
17197;0;2800;0;2500;4300;2500;2000;53878;55681;54659;51849;50156;49278;2;2;0;0;0;0;28;2;2;2;150000
17198;0;2504;1100;1500;1776;1900;1800;30620;30969;31070;30945;30665;30497;0;0;0;0;0;0;28;1;1;2;30000
17199;0;1222;0;2920;1874;1086;2108;0;2920;1874;1086;2108;1194;-1;-1;-1;-1;-1;-1;29;2;2;2;160000
17200;0;5000;5000;3000;6500;5000;2000;69663;65284;62868;57088;52960;51822;0;0;0;0;0;0;29;2;1;2;140000
17201;0;2890;0;198;248;2450;1044;0;198;248;2450;1044;5953;-1;-1;-1;-1;-1;-1;28;2;1;2;50000
17202;1;12000;0;29000;15000;16000;0;384825;395430;374302;375899;379486;393415;2;0;0;0;2;2;27;2;1;2;390000
17203;0;0;0;0;0;16666;1000;0;0;0;16666;1000;16666;-2;-2;-1;-1;-1;-1;28;1;2;2;300000
17204;1;1736;1751;0;4500;0;3790;49037;48027;49086;45354;46376;43629;0;2;2;2;2;2;29;2;2;2;50000
17205;0;20000;10000;15000;10000;100104;0;5183;9390;7462;-595;-17810;-8187;-2;-2;-2;-2;-2;-2;29;2;2;1;70000
17206;0;4000;4000;4000;0;4000;2100;54256;51088;47900;48989;46045;44996;0;0;2;0;0;0;28;2;2;2;170000
17207;0;246;5;3574;75;6;280;1462;2110;-1464;-379;-385;227;0;-1;-2;-2;-1;-1;45;1;3;2;160000
17208;1;1500;1500;1500;1300;2000;0;36216;35433;34806;34370;33202;34044;2;2;2;2;3;2;27;2;1;2;50000
17209;0;4000;5000;3023;0;5000;0;7448;11209;12590;15377;37509;38612;0;0;2;2;2;1;28;1;2;2;50000
17210;0;0;5990;0;499;7956;1950;5990;0;499;7956;1950;2780;-1;-1;-1;-1;-1;-1;28;2;1;2;90000
17211;0;8888;4970;12050;5130;610;700;4970;12050;5130;610;700;8926;-1;-1;-1;-1;-1;-1;25;2;1;2;200000
17212;0;0;0;600;1171;1400;1600;0;10400;17702;17549;16734;15700;0;0;0;0;0;0;26;2;2;2;20000
17213;0;3000;2200;44;0;2300;2280;2162;2185;4364;6845;30036;31079;-1;0;2;0;0;0;30;1;2;2;50000
17214;1;3390;0;0;4700;4200;0;0;19990;20490;16215;12243;12744;2;2;0;0;2;1;24;1;2;2;50000
17215;0;1000;1000;3500;1500;4022;1500;24712;28143;25011;28017;26455;27402;0;0;0;0;0;0;26;2;3;2;60000
17216;0;600;550;600;1537;1250;1200;14792;14476;14413;13101;12051;11042;0;0;0;0;0;0;33;1;2;2;30000
17217;0;5716;390;8069;3115;0;390;390;8069;3115;390;780;780;-1;-1;-1;2;2;-1;30;2;3;2;360000
17218;0;0;1284;592;1500;1666;3000;19948;19206;19156;18652;17908;15513;0;0;0;0;0;0;22;2;2;2;20000
17219;0;4255;0;3000;0;1800;3153;22357;23863;21529;22178;21016;18497;2;2;2;2;0;0;23;2;2;2;30000
17220;1;2100;1800;1742;1500;1500;4400;46118;46660;45943;48461;49524;47369;0;0;2;2;0;0;25;2;2;2;80000
17221;0;1000;1000;1000;1600;1600;1600;18370;17657;17245;18142;17385;16366;0;0;0;0;0;0;22;1;2;2;20000
17222;0;2100;2250;2000;2641;2620;2600;56648;55291;70324;70737;70300;69455;0;0;0;0;0;0;25;2;2;2;70000
17223;0;4200;5000;4000;10000;4000;4000;114337;112652;111987;105326;104546;103452;0;0;0;0;0;0;26;2;1;2;120000
17224;0;1011;696;824;1500;1300;0;19171;18929;18411;17203;16474;17040;0;0;0;0;2;1;26;2;1;2;20000
17225;0;0;1500;1000;0;5000;1515;16677;15582;15133;15677;11192;9848;0;0;2;0;0;0;22;2;2;2;20000
17226;0;2688;2202;2379;2301;1608;32192;31202;32372;32292;32555;32192;8806;0;0;0;0;-1;0;23;2;2;2;170000
17227;0;3093;3013;2908;3487;5802;4155;89216;90359;109428;115939;115630;121720;0;0;0;0;0;0;24;2;2;2;130000
17228;0;5000;4995;4712;9600;8254;7700;133146;134590;171475;176105;172194;183512;0;0;0;0;0;0;32;2;3;2;180000
17229;0;2504;2392;2330;2311;2390;3071;65829;65521;64238;67528;71169;89009;0;0;0;0;0;0;30;2;2;2;240000
17230;0;1000;289;2500;2000;2000;2300;7957;50993;50372;50480;50792;50544;0;0;0;0;0;0;27;1;2;2;50000
17231;1;6170;5;3100;2950;4700;5000;97670;99786;99898;99542;97284;94732;2;2;2;2;2;2;39;1;1;2;100000
17232;0;3000;3171;2788;0;0;10000;78396;76508;77848;80296;82151;73397;0;0;2;3;0;0;33;2;1;2;80000
17233;1;0;0;2395;0;4000;0;10652;11411;9328;9629;5753;5997;4;2;2;2;2;3;46;3;2;2;10000
17234;0;2000;2000;1900;1800;2200;2200;49874;48813;50769;50892;49796;48818;0;0;0;0;0;0;35;2;2;2;50000
17235;1;0;1196;2109;1395;0;2000;26050;25406;23692;22677;23339;22001;2;0;0;2;2;2;35;1;2;2;80000
17236;1;2000;0;1000;1000;1600;1700;24274;24811;24510;24204;23273;22241;2;2;2;2;2;2;39;1;3;2;40000
17237;1;6898;3440;3212;3267;3273;0;90268;90263;90537;90758;91839;96249;0;0;0;0;2;2;40;1;2;2;90000
17238;0;2258;2241;2169;4000;2729;2128;62092;61176;60343;58298;61493;69602;0;0;0;0;0;0;40;1;3;2;170000
17239;0;1118;1050;1036;1670;1991;1800;29319;29824;49453;49894;50696;101590;0;0;0;0;0;0;49;2;3;2;50000
17240;1;0;0;0;0;0;0;2400;2400;2400;2400;2400;2400;7;7;7;2;2;3;41;1;2;2;10000
17241;0;2500;20000;1508;3000;3000;0;47363;30252;68602;68034;73213;76023;0;0;0;0;2;1;34;1;3;2;70000
17242;0;2965;10476;192;1046;1661;1618;9940;9579;14810;17536;16883;15925;-1;0;0;0;0;0;38;2;2;2;20000
17243;0;7978;0;1770;4170;4615;3232;1770;5940;5409;5975;4592;3225;2;0;0;0;0;0;36;2;2;2;120000
17244;0;2810;3000;4000;4031;3920;4008;77197;97096;105447;103690;107065;105433;0;0;0;0;0;0;38;1;2;2;110000
17245;1;3525;160;2000;0;0;6200;48058;48811;47897;48981;50039;44897;2;2;3;4;2;2;36;1;2;2;50000
17246;0;500;500;4000;1200;0;2500;10620;11863;9440;8428;11657;10827;0;0;0;2;0;0;34;2;2;2;110000
17247;0;393;361;363;2355;2424;0;10105;10677;43142;50047;50253;51377;0;0;0;0;2;1;37;1;2;2;50000
17248;1;0;0;0;0;0;0;2500;2500;2500;2500;2500;2500;2;2;2;2;2;3;31;2;1;2;360000
17249;1;1600;0;1381;0;0;0;17156;18043;16930;17517;18087;18666;2;2;2;3;4;3;38;1;2;2;20000
17250;1;8400;3500;3100;3100;3100;3000;88251;86134;84433;82708;80905;79216;0;0;0;0;0;0;42;1;1;2;180000
17251;0;3627;3500;4000;5000;4500;4500;100013;99534;98569;100095;101587;100253;0;0;0;0;0;0;37;1;2;2;100000
17252;1;0;1000;0;4000;1700;0;6420;19140;19764;16429;15283;15829;0;2;0;0;2;1;37;1;3;2;20000
17253;0;3000;3000;3000;5000;0;6300;71306;75782;122498;147038;153994;151664;0;0;0;2;2;2;39;1;3;2;150000
17254;0;1100;28848;1036;1008;1616;1617;27425;572;23199;28178;34613;40831;-1;0;0;0;0;0;27;1;2;2;60000
17255;1;1500;1100;0;2780;3000;0;29036;28389;29157;26823;24549;25248;0;2;0;0;2;2;29;2;1;2;80000
17256;1;0;774;1000;900;1800;0;21805;21520;21168;20909;19727;20347;2;2;2;2;3;2;47;1;3;2;60000
17257;1;191;149;456;1257;1500;1300;4341;19880;20209;19411;18739;18310;0;0;0;0;0;2;43;1;3;2;20000
17258;1;10300;6280;3971;5500;4368;3791;114200;112507;112149;108884;106217;104151;0;0;0;0;0;0;33;2;2;2;110000
17259;0;2680;2888;2805;3263;3475;0;77761;78130;78333;77044;75377;77208;0;0;0;0;2;1;41;1;3;2;100000
17260;0;0;0;0;0;0;10000;0;0;0;0;206000;198823;-2;-2;-2;0;0;0;37;1;2;2;280000
17261;0;3590;3673;3471;4845;6316;5963;97687;100585;123174;124824;126771;127544;0;0;0;0;0;0;36;2;3;2;130000
17262;0;3000;2000;3000;4012;3009;2500;16389;19839;46983;51082;49216;47815;0;0;0;0;0;0;29;2;3;2;50000
17263;0;2500;2700;3000;2000;2500;5000;55782;55288;53183;56444;54841;50696;0;0;0;0;0;0;33;1;2;2;60000
17264;0;5000;5000;5000;5000;5000;5000;10424;5515;45121;51424;47338;43071;0;0;0;0;0;0;34;1;3;2;70000
17265;1;0;0;0;0;6520;7053;0;0;0;166064;169897;177221;-2;-2;0;0;0;0;46;1;2;2;240000
17266;1;5800;0;6000;14000;6800;6600;153965;156565;154587;144515;141486;137171;2;2;0;0;0;2;31;2;2;2;310000
17267;0;1000;1000;1000;1300;1400;1300;20054;19725;19393;19164;20239;20023;0;0;0;0;0;0;33;2;3;2;20000
17268;0;17458;0;10000;1009;1099;1281;390;780;5022;12592;17791;29969;-2;0;0;0;0;0;37;1;2;2;50000
17269;0;634;1000;582;800;4500;55;16915;16179;15860;16820;25154;25922;0;0;2;2;2;1;33;2;3;2;50000
17270;0;6100;4000;4000;4000;5300;3700;109994;107725;105478;104705;101032;99891;0;0;0;0;0;0;34;1;2;2;130000
17271;0;2333;2345;2280;2284;2303;2847;64927;64473;64096;63741;63056;62988;0;0;0;0;0;0;30;2;2;2;230000
17272;0;24446;14695;5362;8007;8863;3878;14655;5310;7991;8796;3859;3491;-1;-2;-1;-1;-2;1;31;1;2;2;380000
17273;0;3018;4000;5000;2000;3030;3000;25518;27678;28880;35673;41085;56099;0;0;0;0;0;0;32;2;3;2;160000
17274;0;400;981;714;1318;0;3000;20189;20302;20296;19308;20305;17930;0;0;0;2;0;0;32;1;3;2;20000
17275;1;0;0;0;1000;1167;1189;0;1920;1920;4057;3079;1911;0;0;0;0;0;0;33;2;1;2;150000
17276;0;886;736;736;5225;17395;23153;736;736;5225;835;23153;1560;-1;-1;-1;-1;-1;-1;32;2;1;2;90000
17277;0;0;0;0;0;1427;1058;-20;-20;-20;1420;1054;-4;-2;-2;-2;-2;-2;-2;33;1;1;2;400000
17278;0;1169;1160;1135;2661;3248;3007;29247;29163;68523;68790;67741;66946;0;0;0;0;0;0;34;1;2;2;70000
17279;0;1700;3760;0;1700;2000;2000;48322;45290;46320;45650;44654;43664;2;2;2;2;2;2;34;1;2;2;50000
17280;0;1000;3000;4935;8359;12403;0;6491;4935;17849;12403;0;0;0;-1;0;-1;-2;1;35;1;2;2;30000
17281;0;2400;2158;441;1111;1323;1292;35565;15902;15572;17481;20068;19113;0;0;0;0;0;0;46;1;2;2;20000
17282;1;600;0;4750;1000;4000;4000;20289;20906;16457;16020;12241;8720;3;2;2;0;0;0;39;2;3;2;20000
17283;1;0;0;0;0;0;0;0;0;0;0;0;0;-2;-2;-2;-2;-2;-2;37;1;3;2;130000
17284;0;0;9050;3500;3000;3300;3300;80984;75642;73654;75285;74970;73863;0;0;0;0;0;0;41;1;1;2;80000
17285;1;0;0;0;0;0;0;0;0;0;0;0;0;-2;-2;-2;-2;-2;-2;41;1;1;2;360000
17286;0;730;1520;430;0;0;1500;1520;430;0;0;3009;1576;-2;-2;-2;0;0;-1;47;0;3;2;120000
17287;0;6569;6522;6325;7333;7125;6710;180388;177096;194671;191098;187386;184133;0;0;0;0;0;0;41;1;3;2;200000
17288;0;6943;11467;32550;2729;27654;6719;8509;32550;2729;17154;6460;6829;-2;-2;-2;-2;-2;-2;38;1;2;2;150000
17289;0;390;29;2917;1000;1202;1172;1473;2917;9853;10355;10605;27200;0;-1;0;0;0;0;44;2;2;2;50000
17290;1;36679;0;1000;1136;2000;0;0;5200;19520;20619;41265;179399;0;0;0;0;2;1;40;1;3;2;170000
17291;0;1570;380;103030;2350;380;380;380;103030;2350;380;380;205530;-1;-1;-1;-1;-1;0;34;1;2;2;230000
17292;1;716;684;1000;1400;1500;1559;18874;18487;18810;27199;26258;25119;0;0;0;0;0;0;46;2;2;2;50000
17293;0;2012;2000;1000;6000;6500;6000;16776;14988;170691;166680;161596;157424;0;0;0;0;0;0;36;1;1;2;280000
17294;0;0;0;0;0;1000;1470;0;0;0;15000;14470;13226;-2;-2;0;0;0;0;44;1;2;2;50000
17295;0;1303;1053;3;1100;1700;0;29047;29731;30496;30206;29280;30057;0;2;2;2;3;2;31;1;3;2;30000
17296;0;7823;7762;211250;1991;436;3210;215670;211250;1982;430;3194;-16;0;-1;-2;-2;-2;-2;32;1;1;2;360000
17297;1;7015;194541;11;9;0;1692;187552;-2710;-761;-770;-270;6464;-2;-2;-2;-2;-2;-2;32;2;2;2;400000
17298;0;3000;8500;2000;5000;5000;5000;80156;87491;93376;98328;103077;107044;0;0;0;0;0;0;33;2;3;2;80000
17299;0;5000;3000;5000;1353;3000;3000;14413;14103;11907;15729;18831;18631;0;0;0;0;0;0;34;2;2;2;150000
17300;0;2293;2119;2060;2200;2300;2200;58318;57116;60715;61641;60344;59127;0;0;0;0;0;0;36;1;2;2;260000
17301;0;2772;2751;2670;3406;2805;4023;76079;74785;75724;75540;106808;107441;0;0;0;0;0;0;39;1;3;2;110000
17302;0;1010;1001;1500;2000;1817;2000;27677;27496;44367;47066;47481;47739;0;0;0;0;0;0;41;1;1;2;50000
17303;0;0;0;12238;1087;13265;10582;0;12238;989;12963;10578;10626;-1;-1;-1;-1;-1;-1;40;2;2;2;300000
17304;1;1000;750;830;0;3200;1300;19228;19616;19722;20358;17450;16429;0;0;2;0;0;2;37;1;2;2;20000
17305;1;4980;5232;5320;6900;11430;13010;144318;156189;156413;152434;143963;140599;0;0;0;0;0;2;37;2;2;2;290000
17306;0;1093;696;2402;380;380;3175;696;2402;380;380;3175;380;-1;-1;-1;-1;-1;-1;45;1;2;2;120000
17307;0;2016;0;0;223;0;748;0;0;221;-2;748;295;-2;-1;-1;-1;-1;-1;40;2;2;2;20000
17308;1;0;0;139;744;145;0;0;139;585;-4;-149;-149;-2;-1;-1;-2;-2;-2;36;2;2;2;360000
17309;0;12595;11350;25715;8112;7034;6629;11350;25715;8102;6994;6610;7939;-1;-1;-1;-1;-1;-1;41;1;1;2;150000
17310;1;3000;3000;3000;3315;3039;3000;47645;55249;59014;64054;99340;99184;0;0;0;0;2;2;42;1;1;2;100000
17311;0;0;3200;3300;30000;3500;3504;90716;89040;88057;60324;68712;73326;0;0;0;0;0;0;45;1;1;2;170000
17312;1;6728;0;0;721;3614;0;0;0;714;3614;0;0;-2;-1;-1;-1;-2;1;49;2;3;2;200000
17313;1;2120;2431;3918;4377;9683;5491;2431;3910;4377;8422;5471;4823;-1;-1;-1;-1;-1;-1;48;1;3;2;60000
17314;0;1000;1000;1000;1419;1600;1620;11445;12466;14699;17950;18231;19578;0;0;0;0;0;0;29;1;2;2;80000
17315;0;1507;1410;1500;1606;2143;9;38665;38339;39078;39475;39724;40672;0;0;0;0;2;1;30;1;3;2;40000
17316;1;604;599;700;1317;2000;1406;16499;19865;36737;42977;46783;49061;0;0;0;0;2;1;30;1;1;2;50000
17317;1;688;816;0;2390;1280;0;18475;18100;18696;16586;19369;20039;0;2;0;0;2;2;39;2;3;2;50000
17318;0;500;1000;547;1460;18583;0;20279;19440;19353;18583;0;500;0;0;0;-1;-1;-1;39;1;2;2;40000
17319;0;5200;4600;4600;5500;5400;5400;107220;104886;103478;100536;97592;94635;4;4;3;3;3;2;25;2;2;2;120000
17320;1;5100;0;0;10000;0;14000;136981;142795;146531;140383;144095;133797;2;3;2;3;2;1;25;2;1;2;200000
17321;0;0;0;0;1062;5;2429;0;0;6200;8762;20210;22501;-2;0;0;2;0;0;29;2;2;2;30000
17322;0;4696;4000;4000;107139;2740;1000;104418;105188;107139;2740;3140;2229;0;0;-1;-1;0;0;33;1;5;2;260000
17323;0;6000;3000;3349;3510;20;7600;72492;71559;82226;88653;106464;103061;0;0;0;2;0;0;31;2;2;2;390000
17324;1;20000;5000;5000;5000;5012;0;87733;83630;89475;116592;154983;159164;0;0;0;0;2;2;31;1;1;2;140000
17325;0;1000;4874;0;0;0;0;77273;73678;75841;77757;79529;81341;2;2;3;4;5;6;32;2;2;2;150000
17326;0;1000;1097;912;1506;1445;1494;26143;25457;26799;28823;30287;30096;0;0;0;0;0;0;32;1;3;2;30000
17327;0;1201;1001;1106;5094;3137;4000;27508;28942;70101;91049;91458;91337;0;0;0;0;0;0;36;3;2;2;90000
17328;0;6000;15000;5000;3000;30000;5000;42632;31709;31366;33019;7632;16878;0;0;0;0;0;0;39;1;2;2;150000
17329;0;0;3000;1177;0;11500;18243;31369;28979;28256;29013;18243;22215;0;0;2;-1;-1;0;39;1;2;2;30000
17330;0;5500;4739;5774;5451;6726;5048;130481;148989;146190;145038;140982;138636;0;0;0;0;0;0;36;2;2;2;200000
17331;0;1913;954;390;544;1920;764;954;390;544;1909;764;1232;-2;-2;-2;-2;-2;-2;38;2;1;2;30000
17332;1;860;0;1641;1301;3300;1261;18794;19241;17901;18883;15844;14834;2;0;0;0;0;0;48;1;3;2;30000
17333;0;2000;2000;2000;2000;2000;2000;25844;26365;24654;23122;21466;20103;0;0;0;0;0;0;29;1;2;2;50000
17334;0;748;600;622;1209;1408;1732;14023;20911;21794;25567;27141;26597;0;0;0;0;0;0;29;1;2;2;310000
17335;0;8479;0;38144;200;2971;2529;33348;64356;184;2971;2529;0;0;-1;-1;-1;-1;1;37;1;1;2;500000
17336;0;11952;169233;2506;25012;27648;1062;169233;2506;18133;27610;1062;27866;-2;-2;-2;-2;-2;-2;36;1;3;2;500000
17337;0;1000;1000;1000;1500;2000;10000;12144;17096;16524;15576;14383;6447;0;0;0;0;0;-1;36;1;2;2;300000
17338;0;5046;2005;5110;2511;3050;6215;62618;83264;81257;106901;147550;200364;0;0;0;0;0;0;30;2;3;2;430000
17339;0;1834;1365;567;0;1169;1016;1361;566;779;1169;4380;3836;-1;-1;2;-1;0;0;30;1;1;2;30000
17340;0;584;745;0;949;3391;1455;24357;28245;30647;30611;27675;26667;0;2;2;0;0;0;31;2;3;2;30000
17341;0;6000;5500;5200;326974;1685;0;148772;146948;148287;-10542;0;0;0;0;-2;-2;-2;-2;32;2;1;2;200000
17342;0;4000;4000;4000;4823;6103;6100;98583;96230;118394;125733;126889;126741;0;0;0;0;0;0;32;1;3;2;130000
17343;0;0;0;0;28776;0;326;0;0;28776;0;326;2446;-2;-1;-1;-1;-1;-1;33;2;1;2;120000
17344;0;0;0;0;522;0;1700;0;0;522;0;21386;20625;-2;-1;-1;0;0;0;31;2;2;2;170000
17345;0;11899;4837;9509;16992;10455;16585;4837;9506;16992;9396;16585;8289;-1;-1;-1;-1;-1;-1;34;1;1;2;210000
17346;0;0;0;0;0;1047;3057;0;0;0;15720;24462;41379;-2;-2;0;0;0;0;34;1;2;2;130000
17347;0;2100;2000;2500;4000;3000;3527;52759;54797;55628;57706;68979;67877;0;0;0;0;0;0;35;1;2;2;420000
17348;0;4000;4000;4000;6100;6000;5812;97134;94665;113759;114559;129889;130374;0;0;0;0;0;0;39;1;2;2;180000
17349;0;2000;2000;1500;4000;4840;4000;37750;47631;49459;95837;93266;127919;0;0;0;0;0;0;40;2;2;2;240000
17350;1;3200;0;0;9657;3000;0;81086;82525;84457;76094;74901;76725;2;3;0;0;2;1;44;1;2;2;100000
17351;0;1382;1352;1332;1586;1639;1612;37647;38137;37391;37705;37939;38222;0;0;0;0;0;0;45;2;3;2;130000
17352;1;3000;0;1200;0;1000;2000;13595;13962;12978;13492;12998;11501;2;2;2;3;2;1;43;1;2;2;20000
17353;0;3000;2000;2000;2500;2100;2100;48357;47273;46346;44899;44808;46746;0;0;0;0;0;0;46;2;2;2;50000
17354;0;815;781;1000;1700;1400;1400;21556;21499;21526;20567;19884;19500;0;0;0;0;0;0;38;1;2;2;70000
17355;0;0;1935;0;2158;850;0;1935;0;2158;850;0;1688;-1;-1;-1;-1;-1;-1;41;1;3;2;30000
17356;1;1500;2000;3000;2026;2019;1984;46044;45217;43650;43050;42422;41842;0;0;0;0;0;0;48;1;3;2;50000
17357;0;17398;122;24408;6133;10522;7012;24355;34944;37334;124836;120499;119455;0;0;0;0;0;0;41;1;3;2;500000
17358;0;326;4343;3392;3003;21699;2502;4343;3392;2914;21699;2502;504;-1;-1;-1;-1;-1;-1;41;2;1;2;200000
17359;1;0;0;2300;1500;0;4300;30099;30868;29347;28615;29366;25809;3;2;2;3;2;2;42;1;2;2;120000
17360;0;0;0;10;6634;70538;6065;-626;2924;6574;133236;78983;75853;0;0;-1;0;0;-1;49;1;2;2;200000
17361;1;1837;2066;0;6000;3000;0;60021;66249;75277;77836;84029;93658;0;2;0;0;2;1;36;2;2;2;150000
17362;0;0;0;0;0;0;0;0;0;0;0;3020;3256;-2;-2;-2;2;2;1;42;1;2;2;100000
17363;0;0;1600;0;1800;1200;3000;7862;8385;8633;9922;10513;7980;2;2;0;0;0;0;38;2;2;2;50000
